tconst,primaryTitle,startYear,genres
tt0189472,Demented,1994,Horror
tt0189477,The Goddesses,1972,Drama
tt0189483,A Breath of Air,1983,Sci-Fi
tt0189486,Goodbye in Chicago,1996,"Comedy,Crime"
tt0189500,Equal Impact,1995,Action
tt0189506,Keep Waiting for Me,1983,Drama
tt0189507,Season of Love,1974,Drama
tt0189509,Turbulence,2000,Drama
tt0189543,High Class Affair,1985,Drama
tt0189545,People in Buenos Aires,1974,Drama
tt0189567,Halftime: Five Yale Men at Mid-life,1990,"Biography,Documentary"
tt0189576,High Energy,1995,"Biography,Documentary"
tt0189582,The Magic Hour,1999,"Comedy,Crime,Drama"
tt0189583,The Hour of Mary and the Bird of Gold,1975,Drama
tt0189584,The Big Kahuna,1999,"Comedy,Drama"
tt0189596,I Am Curious Tahiti,1970,Comedy
tt0189603,These Sorcerers Are Mad,1978,"Comedy,Fantasy"
tt0189615,It Ain't Easy,1972,Adventure
tt0189617,Jack Levine: Feast of Pure Reason,1986,"Biography,Documentary"
tt0189632,Getting Blue in Color,1988,"Action,Crime,Drama"
tt0189634,Happening in Africa,1970,"Adventure,Drama"
tt0189655,"Lights, Camera, Hacktion!",1997,Horror
tt0189660,The Longest Summer,1998,Drama
tt0189709,Main Theme,1984,"Drama,Romance"
tt0189727,Memorial Day,1999,Horror
tt0189744,Miss Julie,1999,Drama
tt0189764,Rebirth of Mothra III,1998,"Adventure,Fantasy,Sci-Fi"
tt0189796,Whirlpool of Passion,1996,Drama
tt0189802,Hidden Desire,1991,Drama
tt0189810,No Tomorrow,1999,"Action,Thriller"
tt0189811,No Trains No Planes,1999,Drama
tt0189812,Something Like It,1981,"Comedy,Romance"
tt0189849,The Maverick,1988,"Action,Crime"
tt0189852,Lost and Found,1980,"Comedy,Drama"
tt0189865,From the Other Side,1970,Drama
tt0189887,The Palace of Angels,1970,Drama
tt0189937,Porno Baby,1970,Drama
tt0189938,Sex Files: Portrait of the Soul,1998,Mystery
tt0189954,Ordinary Heroes,1999,Drama
tt0189960,The Heart's Root,2000,Drama
tt0189973,Lupin III: Burning Memory - Tokyo Crisis,1998,"Action,Animation,Comedy"
tt0189975,S.T.A.B.,1973,"Action,Adventure"
tt0189977,Sammyville,1999,Drama
tt0189998,Shadow of the Vampire,2000,"Drama,Horror"
tt0190008,Sixteen Tongues,1999,"Horror,Sci-Fi"
tt0190012,Blood Slaves of the Vampire Wolf,1996,Horror
tt0190024,Sorceress II: The Temptress,1997,"Fantasy,Horror,Thriller"
tt0190025,For Business,1986,Comedy
tt0190027,Southpaw,1999,"Documentary,Sport"
tt0190045,Streetwise,1998,"Action,Crime,Thriller"
tt0190052,Surrender,2000,"Drama,Fantasy,Romance"
tt0190053,Suspicions,1995,"Horror,Mystery,Thriller"
tt0190060,The Tattoo Connection,1978,"Action,Crime,Drama"
tt0190065,The Tender Warrior,1971,Adventure
tt0190075,Deaths in Tokimeki,1984,"Crime,Drama"
tt0190114,Top Stripper,1982,"Comedy,Drama"
tt0190138,The Whole Nine Yards,2000,"Comedy,Crime"
tt0190217,"30, Still Single: Contemplating Suicide",1998,Comedy
tt0190224,Scarred Soul,1998,Comedy
tt0190229,Alien Outlaw,1985,"Sci-Fi,Western"
tt0190235,The Alphabet Train,1998,Family
tt0190238,American Nitro,1979,"Documentary,Sport"
tt0190255,The Basket,1999,Drama
tt0190268,Birdcage Inn,1998,Drama
tt0190273,Blood,2000,Horror
tt0190322,Cool Crime,1999,"Comedy,Crime"
tt0190332,"Crouching Tiger, Hidden Dragon",2000,"Action,Adventure,Fantasy"
tt0190346,The Dancer,2000,Drama
tt0190364,Dinah East,1970,Drama
tt0190369,Sweet Power,1997,"Comedy,Drama"
tt0190374,Dungeons & Dragons,2000,"Action,Adventure,Fantasy"
tt0190377,Eating Air,1999,"Action,Romance"
tt0190398,Flight of Fancy,2000,Family
tt0190414,Gangster,1999,"Comedy,Crime"
tt0190419,Slave,1998,"Action,Crime,Drama"
tt0190421,The Gifted,1999,"Crime,Drama"
tt0190427,Got It Made,1974,Drama
tt0190435,Greater Tuna,1994,Comedy
tt0190464,Hope,1999,Drama
tt0190469,The Hundred Years War,1997,"Documentary,History,War"
tt0190487,It's All About You,2002,Comedy
tt0190503,Kate's Addiction,1999,"Drama,Thriller"
tt0190513,Black Angel Vol. 2,1999,"Action,Crime,Drama"
tt0190520,Land of Doom,1986,"Adventure,Sci-Fi,Thriller"
tt0190524,Left Behind: The Movie,2000,"Action,Drama,Fantasy"
tt0190530,Life-In-Progress,2000,Comedy
tt0190577,Musketeers Forever,1998,"Action,Adventure,Crime"
tt0190581,House of Sleeping Beauties,1995,Drama
tt0190582,Night Orchid,1997,Thriller
tt0190583,No Budget Story,1997,Comedy
tt0190590,"O Brother, Where Art Thou?",2000,"Adventure,Comedy,Crime"
tt0190611,Captain Pantoja and the Special Services,1999,"Comedy,Drama"
tt0190668,The Poison Tasters,1995,Drama
tt0190736,Sand,2000,Drama
tt0190739,Uneasy Encounters,1994,"Comedy,Horror"
tt0190788,Mr. President,1970,Comedy
tt0190792,Short Change,1989,"Comedy,Drama"
tt0190829,Tiger,1997,"Comedy,Family"
tt0190837,Tokyo Babylon 1999,1993,"Drama,Fantasy"
tt0190842,The Truth,1998,"Crime,Mystery,Thriller"
tt0190846,Two Wrongs Make a Right,1987,"Action,Crime,Drama"
tt0190865,Vertical Limit,2000,"Action,Adventure,Drama"
tt0190867,Homecoming,1999,Drama
tt0190874,The Wall,1998,Comedy
tt0190882,Wild Animals,1997,"Comedy,Crime,Drama"
tt0190884,The Witness Files,1999,"Action,Crime,Drama"
tt0190890,The City Jungle,1970,"Drama,Thriller"
tt0190938,Swindle,2002,"Action,Crime,Drama"
tt0190975,Low-Flying Aircraft,2002,"Sci-Fi,Thriller"
tt0190984,Condemned to Hell,1984,"Crime,Drama"
tt0190994,Cold Blooded,2000,"Crime,Drama,Thriller"
tt0191002,A Beautiful New World,1999,Comedy
tt0191010,Heartland of Darkness,1992,Horror
tt0191019,Buttcrack,1998,"Comedy,Horror"
tt0191025,"Carmen, a cigana",1976,Adventure
tt0191037,Circus,2000,"Crime,Drama,Thriller"
tt0191043,The Color of Paradise,1999,"Drama,Family"
tt0191049,The Heavenly Bodies,1973,Comedy
tt0191053,The Model Couple,1977,"Comedy,Sci-Fi"
tt0191074,New Best Friend,2002,"Drama,Mystery,Thriller"
tt0191075,Last Cry,1988,Drama
tt0191091,Doc's Kingdom,1988,Drama
tt0191093,Don't Let Them In,1999,Horror
tt0191127,Fearless Fighters,1971,"Action,Drama"
tt0191161,Light Drops,2002,Drama
tt0191182,Hitler: A career,1977,"Documentary,History"
tt0191198,In Your Wildest Dreams,1991,"Drama,Family"
tt0191211,Jersey Guy,2003,"Comedy,Drama"
tt0191235,Knocking on Death's Door,1999,"Horror,Thriller"
tt0191241,Last Foxtrot in Burbank,1973,Comedy
tt0191242,The Last Stop,2000,Thriller
tt0191244,Blood Beast of Monster Mountain,1975,Horror
tt0191250,The Long Weekend (O'Despair),1989,Drama
tt0191255,Love Thy Neighbour,1973,Comedy
tt0191280,Mighty Mouse in the Great Space Chase,1982,"Action,Adventure,Animation"
tt0191339,Paper Thin,1999,Comedy
tt0191352,Moonfish,2000,Drama
tt0191371,A Man Before His Time,1972,Drama
tt0191380,The Haven,1998,Drama
tt0191389,That Little Difference,1970,Comedy
tt0191391,Rage of the Werewolf,1999,"Action,Drama,Horror"
tt0191397,The Replacements,2000,"Comedy,Sport"
tt0191400,Revenge of the Humanoids,1983,"Animation,Family"
tt0191409,A Run for the Money,1972,Drama
tt0191417,Rain Season,1981,Drama
tt0191428,The Setting Sun,1992,Drama
tt0191430,Sextrospective,1999,Biography
tt0191492,Stages,1998,Drama
tt0191498,The Sterling Chase,1999,Drama
tt0191610,The Bridge,1999,"Drama,Romance"
tt0191625,Barbara the Fair with the Silken Hair,1970,"Comedy,Drama,Family"
tt0191636,The Widow of Saint-Pierre,2000,"Drama,History,Romance"
tt0191637,The Virgin and the Tough Guy,1974,Comedy
tt0191666,Deserter's Gold,1998,"Action,Comedy,War"
tt0191754,28 Days,2000,"Comedy,Drama"
tt0191756,41 Days,1999,Drama
tt0191760,The Acrobat,1976,Comedy
tt0191764,After the Rain,1988,Drama
tt0191765,Against the Tide,1997,"Action,Thriller"
tt0191766,Wait and See,1998,Drama
tt0191774,Alien Blood,1999,"Fantasy,Horror,Sci-Fi"
tt0191785,Angela Mooney,1996,Drama
tt0191787,Apartment Hunting,2000,"Comedy,Romance"
tt0191792,Artist on Fire: Joyce Wieland,1987,"Biography,Documentary"
tt0191821,The White Suit,1999,"Comedy,Drama"
tt0191834,Bloodline: The Devil's Game,2000,"Horror,Thriller"
tt0191840,Bobby's War,1974,Drama
tt0191846,Borderline,1999,Thriller
tt0191849,The Brother from Brooklyn,1995,Comedy
tt0191869,The Catcher,1998,"Horror,Sport"
tt0191911,The Contract,1999,Thriller
tt0191966,Don't Just Lay There,1970,Drama
tt0191989,The End of a Dynasty,1998,"Comedy,Crime"
tt0191996,Essex Boys,2000,"Crime,Thriller"
tt0192006,Eyes Beyond Seeing,1995,Drama
tt0192013,A Fare to Remember,1999,Comedy
tt0192023,Finder's Fee,2001,"Drama,Thriller"
tt0192071,Get Over It,2001,"Comedy,Romance"
tt0192075,The Glitterball,1977,"Adventure,Family,Sci-Fi"
tt0192081,"The Good, the Bad and the Beautiful",1970,Drama
tt0192099,Black Thursday,1974,Drama
tt0192110,Head Games,2001,Thriller
tt0192111,Head Over Heels,2001,"Comedy,Mystery,Romance"
tt0192126,Honest,2000,"Comedy,Crime,Romance"
tt0192160,In the Blue Ground,1999,"Crime,Drama,Mystery"
tt0192164,Intimate Lives: The Women of Manet,1998,Drama
tt0192180,Jim's Camera,2000,"Comedy,Drama"
tt0192194,Julien Donkey-Boy,1999,"Comedy,Drama"
tt0192204,Kids,1999,Drama
tt0192213,Raining in the Mountain,1979,"Action,Drama"
tt0192224,Lady Chatterley in Tokyo,1977,Drama
tt0192229,Them and Us,1976,"Crime,Drama"
tt0192234,Leaving Scars,1997,"Action,Thriller"
tt0192237,Leo & Claire,2001,"Drama,Romance"
tt0192251,Lionman II: The Witchqueen,1979,Adventure
tt0192255,The Little Vampire,2000,"Adventure,Comedy,Family"
tt0192257,Gambler's Delight,1981,Adventure
tt0192311,Knife in the Back,1975,Drama
tt0192335,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",1999,"Biography,Documentary"
tt0192339,Mutant Man,1996,"Comedy,Horror"
tt0192346,Shadows of Memories,2000,Drama
tt0192358,Negatives,1988,Horror
tt0192360,Never Ashamed,1984,Drama
tt0192365,Nijinsky: Unfinished Project,1970,"Biography,Drama"
tt0192368,Ninja Knight Brothers of Blood,1988,Action
tt0192377,The Knife,1999,Drama
tt0192410,Outrageous!,1998,"Family,Game-Show"
tt0192455,Picking Up the Pieces,2000,"Comedy,Crime,Fantasy"
tt0192458,Focal Point,1977,"Drama,Thriller"
tt0192472,Love Under the Elms,1975,"Drama,Romance"
tt0192491,Living Dream,1995,Drama
tt0192506,Blood of the Railroad Workers,1979,Drama
tt0192512,Raw Nerve,1999,"Crime,Thriller"
tt0192514,Real Stories of the Donut Men,1997,Comedy
tt0192526,Rendezvous in Samarkand,1999,Drama
tt0192528,Heaven & Hell,2018,Drama
tt0192601,The Twelve Gold Medallions,1970,"Action,Drama"
tt0192614,The Skulls,2000,"Action,Crime,Drama"
tt0192619,Snake in the Eagle's Shadow II,1979,Drama
tt0192626,Sparkle,1999,Drama
tt0192632,Story in the Temple Red Lily,1976,"Action,Adventure,Drama"
tt0192638,Striking Poses,1999,Thriller
tt0192669,Teenage Space Vampires,1999,"Action,Sci-Fi"
tt0192674,Kidnap,1974,"Crime,Drama"
tt0192701,Turbulence 2: Fear of Flying,1999,"Action,Thriller"
tt0192713,A Fit of Rage,1999,Drama
tt0192718,The Man Who Sleeps,1974,Drama
tt0192723,The Undercover Scandals of Henry VIII,1970,"Comedy,History"
tt0192731,Urban Legends: Final Cut,2000,"Horror,Mystery,Thriller"
tt0192745,Life is to Whistle,1998,Drama
tt0192766,A Wake in Providence,1999,Comedy
tt0192767,A Walk in the Park,1999,"Comedy,Romance"
tt0192788,Where the Red Fern Grows,2003,"Drama,Family"
tt0192792,The White Pony,1999,"Family,Fantasy"
tt0192892,Cynthia Payne's House of Cyn,1995,Comedy
tt0192912,Married 2 Malcolm,2000,Comedy
tt0192949,Stardom,2000,"Comedy,Drama"
tt0192956,The Accountant,1999,"Action,Thriller"
tt0192962,Airboss,1997,"Action,Adventure"
tt0192967,Alyosha,1980,Drama
tt0192984,Bang!,1991,Comedy
tt0192991,Avenged,1998,"Comedy,Drama"
tt0193011,Black Ball,2003,Drama
tt0193073,Crashing Eden,1999,Drama
tt0193077,The Fault,1971,"Crime,Drama"
tt0193082,Deceptions,1992,Thriller
tt0193104,Dirtymouth,1970,"Biography,Drama"
tt0193124,Double Role,1999,"Drama,Sci-Fi"
tt0193135,Enemies of Laughter,2000,"Comedy,Romance"
tt0193144,Crazy Love,1979,"Comedy,Drama"
tt0193167,Flowers from Another World,1999,"Comedy,Drama"
tt0193169,Forgotten Wars,1997,Action
tt0193171,A Sunday Day in Hell,1977,"Documentary,Sport"
tt0193174,Foursome,1971,Comedy
tt0193177,Friction,1997,Drama
tt0193195,Glamour,2000,Drama
tt0193219,Hearing Voices,1991,Drama
tt0193229,Hong Kong Paradise,1990,"Action,Comedy"
tt0193254,Raising the Stakes,1999,"Drama,Romance"
tt0193276,Damnation,1998,Horror
tt0193287,My F-ing Job,1997,Comedy
tt0193288,Legends of the West,1992,"Documentary,History"
tt0193295,Personal Affairs,1979,Drama
tt0193318,Merlin: The Return,2000,"Adventure,Family,Fantasy"
tt0193354,The Neurotics,1971,Comedy
tt0193364,The Order,2001,"Action,Adventure,Comedy"
tt0193365,Orphan,2001,Drama
tt0193370,Palace Hotel,1977,Drama
tt0193373,The Last Act,1991,"Crime,Drama,Mystery"
tt0193383,Popcorn,1999,"Action,Crime"
tt0193389,Payback Time,1997,Comedy
tt0193397,The Film,1975,"Comedy,Drama"
tt0193430,Holiday in Sarajevo,1991,Drama
tt0193437,The Protector,1998,Action
tt0193438,Pure Blood,1982,"Crime,Horror"
tt0193443,Dear Friends,1980,Drama
tt0193477,Russian Stories,1992,Drama
tt0193506,Sign of the Times,1999,Comedy
tt0193510,Swedish Nympho Slaves,1977,"Crime,Drama"
tt0193535,Suckerfish,1999,Comedy
tt0193537,Summer Rain,2001,"Comedy,Romance"
tt0193545,Looking for Leonard,2002,"Comedy,Crime,Drama"
tt0193555,The Diary of the Hurdy-Gurdy Man,1999,Drama
tt0193557,Terrace on the Roof,1995,"Drama,Romance"
tt0193560,Texas Rangers,2001,"Action,Adventure,Drama"
tt0193576,Triples,1998,Thriller
tt0193578,Troublesome Night 5,1999,"Comedy,Horror"
tt0193598,Unforeseen,2002,Thriller
tt0193612,The Volunteers,1997,Comedy
tt0193613,Voyeur,1999,Drama
tt0193617,"Vzveytes sokoly, orlami!",1981,Drama
tt0193647,You Are Not I,1981,Drama
tt0193701,Accelerator,2000,"Action,Comedy"
tt0193706,Afraid of Everything,1999,Drama
tt0193720,Anne Devlin,1984,Drama
tt0193730,At the Sleazies,1991,"Comedy,Documentary"
tt0193774,Blink of an Eye,1999,Drama
tt0193820,Five Minute Break,1999,Comedy
tt0193837,The Corndog Man,1999,Drama
tt0193854,A Shot at Glory,2000,"Drama,Sport"
tt0193859,Dangerous Curves,2000,"Crime,Thriller"
tt0193866,Death Junction,1994,"Action,Crime,Thriller"
tt0193879,Don't Panic,1988,Horror
tt0193889,The Gambling Syndicate,1975,Action
tt0193924,Expect to Die,1997,"Action,Crime,Sci-Fi"
tt0193954,Yellow Flowers in the Window,1996,"Drama,Romance"
tt0193971,The Haunting of Hell House,1999,"Horror,Thriller"
tt0193997,Hard,1998,"Crime,Drama,Thriller"
tt0194014,Redbeard,1971,Adventure
tt0194026,A Charming Mass Suicide,2000,Comedy
tt0194027,"Abandoned Houses, Empty Homes",2000,"Drama,War"
tt0194037,In 'n Out,1984,Comedy
tt0194062,The Golden Knight,1970,"Action,Adventure,Drama"
tt0194069,The Angry Toy,1998,Drama
tt0194074,Kangaroo Man,1995,Drama
tt0194087,Scabies,1989,Drama
tt0194104,Leak,2000,"Action,Crime,Thriller"
tt0194109,Life Tastes Good,1999,"Crime,Drama"
tt0194123,"Love, Swedish Style",1972,"Comedy,Drama"
tt0194138,"Massoud, the Afghan",1998,"Documentary,History,War"
tt0194143,Meet Prince Charming,2002,Romance
tt0194146,Mel,1998,"Family,Fantasy"
tt0194150,Sex for Sale,1974,Drama
tt0194160,"Gold, Frankincense and Myrrh",1971,Drama
tt0194169,The Immigrant,1990,"Drama,War"
tt0194218,Panic,2000,"Comedy,Crime,Drama"
tt0194227,Body Gulch,1997,Horror
tt0194251,Gunman of One Hundred Crosses,1971,"Action,Adventure,Drama"
tt0194262,The Happiest Place on Earth,1999,"Biography,Drama"
tt0194281,The Promise,1999,Drama
tt0194314,Romance,1999,Drama
tt0194321,The Rules of Etiquette,1999,Comedy
tt0194333,Three Pretty Devils,1970,"Action,Comedy,Crime"
tt0194350,A Sense of Freedom,1979,"Crime,Drama,Thriller"
tt0194368,Chain of Fools,2000,"Comedy,Crime"
tt0194370,Shlyaktich zavalna,1994,Drama
tt0194372,Pants,1988,"Crime,Drama"
tt0194377,A Silhouette in the Window Across the Street,1994,Drama
tt0194382,"Sing Your Song, Poet",1973,"Biography,Drama"
tt0194386,Skihaserl-Report,1973,Comedy
tt0194410,The Stray,2000,Thriller
tt0194426,The Man Who Stole the Sun,1979,"Action,Crime,Thriller"
tt0194433,Triangle,1998,Drama
tt0194509,The Voice,1982,Drama
tt0194519,We Married Margo,2000,Comedy
tt0194530,Whatever Happened to Harold Smith?,1999,Comedy
tt0194566,The Silent Love,1971,"Drama,Romance"
tt0194647,The Pirate of Love,1977,"Comedy,Romance"
tt0194664,Angels,1976,"Comedy,Fantasy"
tt0194704,Birds of Passage,2001,"Action,Adventure,Crime"
tt0194709,Blum,1970,"Comedy,Drama,Romance"
tt0194710,Bobby G. Can't Swim,1999,Drama
tt0194722,Bridge of Dragons,1999,"Action,Romance,Sci-Fi"
tt0194727,First Action Hero,1994,"Action,Crime,Drama"
tt0194773,Corrupt,1999,"Action,Crime,Drama"
tt0194794,From My Neighborhood with Love,1996,"Comedy,Romance"
tt0194800,Operation Delta Force 4: Deep Fault,1999,Action
tt0194867,The Phoney,1975,"Comedy,Crime"
tt0194873,Women... and Women,1999,Drama
tt0194876,Prickly Pears,1980,Comedy
tt0194915,Getting Personal,1998,"Comedy,Mystery,Romance"
tt0194926,Craving Desire,1993,"Drama,Thriller"
tt0194950,Horses and Champions,1994,"Drama,Family"
tt0194995,The Juggler of Notre Dame,1970,Drama
tt0194996,Lost Love Juliana,1970,Drama
tt0195034,Deep Autumn Love,1976,Romance
tt0195051,My Grandfather and the Man in the Moon,1994,"Family,Fantasy"
tt0195061,Metalder: The Movie,1987,Action
tt0195064,The Prey,1990,Drama
tt0195085,My Village at Sunset,1994,Drama
tt0195108,Lies... In Love,2001,Comedy
tt0195119,Osmosis,2003,"Comedy,Drama,Romance"
tt0195131,Long Live the Monkey,2002,"Comedy,Drama"
tt0195159,Jailbirds,1993,Drama
tt0195166,The Possession of Virginia,1972,"Horror,Mystery"
tt0195168,Power,1971,"Comedy,History"
tt0195178,Prisoners of War,1995,"Documentary,War"
tt0195185,Prince Charming,1999,"Drama,Romance"
tt0195190,Project,1986,"Horror,Thriller"
tt0195232,The Savior,1971,"Drama,War"
tt0195234,Saving Grace,2000,"Comedy,Crime"
tt0195241,See Angkor and Die,1993,"Drama,Romance"
tt0195245,Sentimental,1981,"Crime,Drama"
tt0195248,Sex of the Witch,1973,"Horror,Mystery,Thriller"
tt0195280,Snake Skin Jacket,1997,"Drama,Thriller"
tt0195294,Massacres,1991,Crime
tt0195308,Starforce,2000,"Action,Sci-Fi,Thriller"
tt0195325,Fire!,1991,Drama
tt0195352,Total Loss,2000,Drama
tt0195375,The Usual Children,1997,"Adventure,Family,Fantasy"
tt0195379,Velvet Smooth,1976,"Crime,Drama,Mystery"
tt0195393,Harold Robbins' Body Parts,2001,"Action,Crime,Thriller"
tt0195421,Mission Over the Eagle Castle,1980,"Action,Drama,War"
tt0195520,Sex Beach,1980,Drama
tt0195526,The Cable Club,1999,Drama
tt0195537,The Awakening of Annie,1976,Drama
tt0195551,Berlin Nights,2005,Drama
tt0195565,Death-Defying Acts,2005,Drama
tt0195567,Buffalo Heart,1996,"Action,Crime,Western"
tt0195582,Captive Audience,1999,Drama
tt0195593,Chapter Zero,1999,Comedy
tt0195624,A Man of Principle,1984,Drama
tt0195626,Dandy,1970,Drama
tt0195630,Dead Silent,1999,Thriller
tt0195631,Alone with a Stranger,2000,"Drama,Thriller"
tt0195656,The Man-Eater,1999,"Adult,Comedy,Drama"
tt0195680,The Embalmer,1996,Horror
tt0195685,Erin Brockovich,2000,"Biography,Drama"
tt0195699,Kidnap,1974,"Action,Crime"
tt0195714,Final Destination,2000,"Horror,Thriller"
tt0195778,Here on Earth,2000,"Drama,Romance"
tt0195794,Home Remedy,1987,Comedy
tt0195814,Hyderabad Blues,1998,"Comedy,Drama,Romance"
tt0195818,I'll Make You Happy,1999,"Drama,Romance"
tt0195857,Kin,2000,Drama
tt0195860,Knockout,2000,Drama
tt0195861,Smoking Cuban Style,1999,"Comedy,Drama"
tt0195892,"Love, Marriage & Tupperware",1999,Comedy
tt0195911,Men in Scoring Position,1999,Drama
tt0195944,Newsbreak,2000,"Action,Drama"
tt0195945,Next Friday,2000,Comedy
tt0195951,No Saving Grace,1992,Drama
tt0195968,The Orchard End Murder,1981,"Drama,Thriller"
tt0195994,Pirates of the Plain,1999,"Adventure,Family,Fantasy"
tt0196000,Plutonium Baby,1987,Horror
tt0196011,Princess,1999,Drama
tt0196027,The Provincial,1971,Comedy
tt0196068,Sam the Man,2001,"Comedy,Drama,Romance"
tt0196069,Samsara,2001,"Adventure,Drama,Romance"
tt0196100,Return of the Sister Street Fighter,1975,"Action,Crime"
tt0196106,MVP: Most Valuable Primate,2000,"Comedy,Family,Sport"
tt0196113,Soul of Bruce Lee,1977,"Action,Drama"
tt0196121,Strange Weather,1993,Drama
tt0196133,The Switch,1999,Comedy
tt0196155,Thousands of Miles,2005,Drama
tt0196158,Ticker,2001,"Action,Crime,Thriller"
tt0196176,All the Moron's Men,1999,Comedy
tt0196185,Vice Academy Part 6,1998,"Comedy,Crime"
tt0196216,Small Time Crooks,2000,"Comedy,Crime"
